CONTROL,REASON_NOTAVAIL,OWN,LASTRENT,VAC_LENGTH,ASKINGRENT,I_ASKINGRENT,FW,FW1,FW2,FW3,FW4,FW5,FW6,FW7,FW8,FW9,FW10,FW11,FW12,FW13,FW14,FW15,FW16,FW17,FW18,FW19,FW20,FW21,FW22,FW23,FW24,FW25,FW26,FW27,FW28,FW29,FW30,FW31,FW32,FW33,FW34,FW35,FW36,FW37,FW38,FW39,FW40,FW41,FW42,FW43,FW44,FW45,FW46,FW47,FW48,FW49,FW50,FW51,FW52,FW53,FW54,FW55,FW56,FW57,FW58,FW59,FW60,FW61,FW62,FW63,FW64,FW65,FW66,FW67,FW68,FW69,FW70,FW71,FW72,FW73,FW74,FW75,FW76,FW77,FW78,FW79,FW80
12136288,5,2,-1,6,-2,0,316.03391866,316.03391866,319.11743698,312.67858149,316.94753468,323.93319359,317.83668445,534.56043126,89.517248539,322.53701667,535.97814606,313.47518295,316.03160959,318.56886877,92.695706825,324.155379,531.24682763,323.04772117,309.13910367,91.862037855,548.53837698,94.505020972,520.17446552,95.142870477,528.73286665,94.68510046,524.57056823,93.517975346,312.09793563,314.57692459,526.87876003,328.22662147,92.025884749,322.49134849,304.71192663,325.70571471,525.33905361,325.29875352,91.70016613,545.45052734,318.78574239,300.52920672,329.78098865,316.35536061,310.55834595,91.680420543,541.55689335,93.406454942,321.31382942,535.25501053,89.504530882,550.99730348,319.97857113,319.86216589,311.57139572,90.676107371,315.30842241,548.35342092,320.24741387,93.903109756,524.33781513,320.40068987,320.27339412,90.885820755,321.18125854,521.0421834,94.429247726,308.5383675,542.64662295,317.71127267,91.693735599,317.62445505,318.50582115,320.00962144,529.49442536,91.843716306,539.38159946,321.88355888,92.423305462,542.59370938,90.398871616
12136357,3,1,-2,4,-2,0,404.09574181,404.09574181,407.81163634,701.99070315,119.41518745,398.20515961,656.01423155,414.63365276,420.21856306,396.66895576,120.27302351,424.87408642,626.28864874,433.90903742,399.89028624,123.11344966,702.76419955,113.85147439,669.42931709,124.69391508,675.01062293,123.44956238,692.55589907,104.17902633,395.9952824,426.03293621,700.63725244,420.22013019,111.46147156,459.39542991,369.59107771,419.70777821,692.65435859,402.04405613,115.39425371,717.13979916,393.94719658,409.93404805,390.52072574,453.18501106,420.94999808,111.08550699,697.9807628,110.66735172,408.30682502,775.61179167,113.01887538,693.20765855,394.52576155,390.99644142,421.00689203,115.26711198,413.49419279,691.28630753,401.74738373,123.97414115,671.67285773,385.66563658,430.37799948,120.59599753,428.39376552,685.44225251,124.41378076,419.72051223,592.07303339,422.57951883,118.16191799,416.08149045,399.03002504,402.02295524,684.08869836,126.02798543,685.65129985,405.08678427,123.80816003,640.8247367,121.24441143,377.0326596,403.26521597,420.12735153,419.74452217
12136406,5,-2,-2,6,-2,0,44.763185733,44.763185733,13.012516182,75.41869822,12.484074256,77.312769874,13.335128738,74.895602754,13.368139422,74.363955748,14.456345954,43.189286543,44.741991872,81.183669752,44.138911947,13.280952277,44.392338159,44.054274491,45.560286363,77.286602035,42.216430252,13.303920132,75.695366951,45.450812482,45.016545051,44.816200602,44.980548929,45.347867555,12.856256937,75.139308826,13.666026559,43.879041531,79.676360859,13.35338408,73.802257035,48.347777459,42.390274543,43.760134508,14.423785041,42.782382287,74.534835291,43.952203678,12.517251604,81.695805865,46.861350641,44.789839172,12.794849794,47.704405029,78.460587296,13.113079621,45.194440133,74.423984625,44.032832865,12.710440113,45.030383557,41.287374509,44.968309978,80.016745669,12.601448834,78.240938087,44.870119777,13.765954463,75.336597648,12.913203848,43.864145263,46.091651812,44.802975745,46.23107445,44.242970062,79.960101281,12.34076669,44.465429544,76.460911194,45.438998779,45.475329204,42.69470137,13.514902364,46.912467906,72.996973308,43.766653648,46.187233709
12136484,2,-2,-2,-2,-2,0,390.72108644,390.72108644,401.59624234,381.82205213,385.4151371,381.10650308,117.74596201,663.63091739,118.52863742,373.1112204,736.29164694,113.65556379,668.09238567,400.37495923,399.2852069,395.58319234,114.19827932,376.01486241,670.41459954,392.28416697,108.7037774,658.23520833,391.79074243,397.07230095,118.75430456,377.66019427,695.99450294,113.63769718,382.48445923,672.72609079,409.42348871,107.34340172,413.72052579,383.81588026,395.50346174,710.3482303,110.54747631,645.85967115,430.02913245,110.47587067,630.33299769,117.61239551,364.48552184,407.0896781,424.64123507,394.6185782,375.5845829,717.22635373,115.30832739,400.75878608,715.30164455,361.08927626,377.42492148,369.01636266,120.98615852,363.07668199,661.23826053,404.32582613,372.70169614,116.24864427,689.0034714,114.92642754,666.37221133,112.09541539,656.87099191,121.69461402,671.21284916,119.93672541,378.76334507,396.1412847,661.29425221,389.53945067,113.79483748,385.94014273,406.21331347,373.44473457,689.55231138,391.69993709,110.35291494,655.47331673,396.50451324
12136490,5,2,2000,6,-2,0,162.10712792,162.10712792,154.34568575,168.98544799,159.45922502,157.2473056,164.28942733,279.49248901,46.736039063,164.75268824,273.48596201,158.34534507,170.43755218,156.72753124,48.780204455,164.47927374,265.14441609,164.71314557,163.58801154,47.289358954,275.94694449,48.112677402,273.96263421,48.426434415,271.06967494,47.268624004,279.20927395,45.696278512,167.54678785,162.35467519,274.07669908,162.80084852,47.223564119,159.01032257,168.41621596,159.02796722,271.92395993,164.67769106,46.773157539,271.92388424,164.7588568,158.33177487,163.52325991,159.53736847,163.70645089,48.451569283,274.57325842,49.894100504,153.43858036,276.6566831,49.877287689,276.78155891,166.15850808,160.85625072,162.13832041,46.352239929,168.78621783,265.43352074,166.25755465,45.510985978,292.15053259,152.3676609,168.65330006,45.152625217,170.79444791,266.54278917,48.117747544,156.16256641,275.70998883,160.23916667,50.13224026,161.09110844,158.86090599,168.90856774,268.06950616,48.069561038,286.24914236,162.15226175,46.47851877,278.3669654,48.913814762
12136494,4,1,-2,6,-2,1,38.498257568,38.498257568,37.058233273,66.67013601,36.701963281,11.428910765,66.925052186,39.481314922,38.967138751,37.866349214,38.201232372,37.342191315,11.863200114,63.958204082,11.412246204,35.61892171,67.635578574,11.05080647,65.955216529,38.427457731,38.872507083,37.673711636,11.33477249,39.893467062,64.952755905,36.887198059,12.19834492,65.817385783,37.71150534,39.502369532,11.477031821,36.795589727,69.186580927,10.593379371,40.829140613,63.134424235,39.829994182,10.96117853,37.964729655,37.983184828,38.138771479,68.446383452,11.29595873,66.392091011,37.064083418,11.045062257,64.295499125,11.800426595,38.796733463,36.638896822,39.725850257,41.309155356,38.574408475,62.132567143,11.571129137,39.352699328,63.417913592,37.616724278,38.668668123,40.619630986,10.753623217,37.786457965,66.413599306,39.009341435,40.433543762,10.602005567,66.658663632,11.330693966,63.176891559,12.337771902,62.425214734,11.159489067,66.992031326,11.587304473,38.333239698,38.818620843,65.434289142,37.242455958,11.979322793,39.514692248,38.459881576
12136528,-2,2,-1,-1,2,1,475.79602172,475.79602172,798.59020334,139.03553185,783.53695517,138.45413767,808.2762482,138.02844533,494.54274509,459.55473767,903.37856157,463.11420684,140.6359816,498.67531561,471.21888614,474.70515695,815.42184196,457.4078772,144.01030683,820.58000338,453.78462212,464.15389055,482.4529757,481.9103894,481.56061003,137.25105055,832.55202436,139.1202026,479.45211333,789.75598362,147.55278806,787.96663376,499.48633619,465.23791432,476.16982125,147.02944971,466.39567047,779.1676418,518.9006898,133.27556072,790.95511574,480.3274296,447.70558346,145.8369032,501.41988725,830.09559306,134.78149574,503.17095251,823.46490538,483.89827483,144.08965098,450.36426473,465.75325543,460.8100296,823.70047467,129.85604683,815.03322603,488.34301281,133.55788067,823.3412012,145.65912763,481.49554279,470.83884332,474.17337944,462.13709949,498.62523111,814.99601765,145.06521559,468.69711846,845.04767967,452.71831704,469.25860307,483.16468591,139.34127104,482.01589787,786.65586135,488.11516401,493.16863223,134.5433082,789.6495619,144.90221917
12136534,5,2,1755,6,-2,0,175.0903913,175.0903913,49.709053633,303.93732895,48.528602686,171.2577599,176.34200474,173.77878993,182.5827794,169.80915877,323.93530611,49.9228512,177.73545166,309.70721528,175.41096652,171.46468259,177.28469283,49.116236147,179.71907169,302.05179805,167.98251808,172.36312398,51.463388726,303.24900478,52.165194682,292.38022413,52.287224419,303.38228537,52.027470268,285.03749093,54.803793783,167.96130993,183.67591907,292.58721739,177.058665,53.420333489,169.92608693,166.98816657,190.81287585,285.96628207,168.61496792,51.574549234,284.57044401,182.29380946,185.11404774,180.40357889,167.79519355,186.22301645,51.656793344,298.26507195,53.865687302,166.51422723,294.56920269,50.125400331,302.37410674,166.04293146,172.98476703,177.49868178,48.880419798,177.88504551,308.48605347,178.37988432,50.049727815,297.98993471,172.36150613,182.77503665,50.641648534,181.51340445,295.18221053,52.827351426,167.5432579,295.8165644,174.8669109,52.15680127,177.21684678,169.02266482,179.79389256,308.1230535,49.790606185,290.45899466,182.88911061
12136564,5,2,1700,3,-2,0,329.52738785,329.52738785,318.66863971,346.93062967,550.10360826,94.346043385,573.89375049,332.96878417,94.479234876,573.37182507,97.910753232,322.00469202,339.95764784,326.24385174,336.73641573,337.33659718,529.3647094,98.600066812,330.87027823,566.18326484,328.03802197,335.57575349,330.99005472,97.312221578,327.9128471,561.18516577,334.24917338,309.89992552,100.22029003,577.38225893,95.049499403,565.02335238,96.08168023,558.36134492,99.675519519,551.38254582,95.518160058,333.12976463,327.98924136,557.9976516,332.97481566,95.053032661,335.23893422,324.47157386,335.20401104,554.04747593,333.51909546,101.02325442,542.72143668,333.29158219,343.93588695,333.93337713,332.39116924,328.7716421,95.579656325,547.02100588,101.33529028,314.26246701,590.68692347,91.556931298,590.89961218,311.60051963,348.07050602,312.15157854,101.96153973,324.25664972,559.77240527,325.39588573,97.453533057,562.27442943,338.33089567,325.74627055,96.007974643,341.83550371,542.5154018,98.392611655,339.98712445,571.30142589,319.20263547,98.26980025,335.36233388
12136569,-2,2,-1,3,2,1,654.24735771,654.24735771,196.45092827,1057.710543,197.00766763,1126.5298202,187.08226279,1148.3026034,190.61545186,644.67895061,686.06218484,1058.5029783,625.68093627,202.81524947,647.13052797,684.52603035,638.92346996,1168.1428989,630.64764918,191.89665775,1084.8352866,643.86108756,668.65052922,632.22606531,655.72104673,677.32837183,186.05476297,1124.4989764,190.78457496,689.27073922,1063.9416755,196.5942494,1151.5911368,643.91918107,629.81553161,666.75804675,185.32377478,652.63866257,1181.0055599,640.69584268,197.1751686,1148.5365012,609.79293338,662.68104736,194.71532259,689.97783723,1088.8270214,192.65793135,684.35413188,1069.481818,699.16731157,176.37984762,672.25810914,630.65347237,678.4894573,1072.1339128,192.24746602,1099.135114,663.81033229,198.5019444,1195.4748881,186.14604291,686.6264208,656.02426127,628.93350989,655.90729114,659.21363998,1112.9027011,194.45586223,660.30205704,1134.8632258,641.90412519,637.06818115,667.97443042,197.10546731,614.26189276,1190.66763,632.63061115,659.62131641,203.24822702,1128.4244407
12136618,5,2,-1,6,-2,0,422.15759383,422.15759383,406.36682225,731.07994948,402.46009784,125.32519063,429.8941775,432.93743565,427.29917073,708.83908339,122.69312338,699.02711018,444.14632357,120.33124824,729.38366892,114.3993658,434.45825548,413.73111968,423.66442214,421.38122911,426.26147501,705.23300446,124.29290527,437.45694294,712.24779711,404.49131361,456.69380924,422.77906407,121.12023854,433.16831268,733.52427108,403.48677067,444.42114469,116.16306369,764.30105381,118.78138519,745.59753326,120.19621266,710.68071596,121.99280738,713.9386917,128.77532877,422.90937459,426.47069259,693.8210697,413.51606209,120.96583663,441.79614593,425.43056963,401.76853448,743.64801116,452.98085497,123.89167481,681.32265459,433.21147889,431.52708482,407.36601484,412.49102718,424.02625268,130.46043509,687.28951482,121.36096825,426.60885147,730.23532505,129.86276791,677.59927191,428.18302622,424.20982702,405.81780583,135.29142429,400.98939734,713.22936203,430.32441911,127.0620772,717.57903931,425.67057851,420.31823647,119.61376532,448.49384029,739.69523905,123.52384209
12136692,3,-1,-2,-1,-2,0,432.12231022,432.12231022,426.19886096,127.52680828,429.8576286,721.66510568,434.19731219,127.67421359,724.52075827,440.99242752,431.96028752,123.80282381,446.89292138,724.36523558,129.16026135,441.23348519,696.02575527,440.2134245,129.66645253,433.78629477,426.84133864,437.34127498,732.88709906,128.52228511,726.21089962,431.08267632,126.54789179,717.2459217,131.23387542,434.617694,432.73822934,439.47627673,424.64534438,420.39469086,766.2913645,126.44202488,422.33748365,746.02033528,430.08406146,429.02576153,439.30507525,126.47406459,420.67435517,738.80765424,441.29772374,432.598679,126.21525825,779.71131847,120.81448977,748.84054886,131.68794469,737.89869234,127.44691171,727.53001757,126.35629675,416.05359957,455.82618598,710.87369262,446.89197655,120.310194,464.67168767,400.19162078,454.46052883,697.22685588,448.51562629,125.00388323,752.25057,412.58907241,435.18082026,433.33569172,451.24540598,426.3017731,123.88050163,769.80765011,123.10202461,438.67166743,758.79251213,129.2742993,713.30932816,436.13973505,441.51817736
12136792,5,2,2700,6,-2,0,427.6887636,427.6887636,425.61836069,124.75613528,755.51776803,125.46617685,706.86710235,128.58462308,724.92050811,125.63357922,737.50731901,124.24849084,431.49680562,415.9131715,744.05552579,422.97028256,123.50611889,443.73014537,420.73634054,430.96403881,742.11228006,415.3783647,125.57504013,718.68660169,428.75759912,433.28991568,430.35969169,421.25502238,428.96506868,127.06280111,730.89454433,122.52866048,426.47832482,752.69351754,118.6252671,731.42626583,449.38524718,432.73281536,413.54989779,121.77977427,436.09911732,724.40141331,447.39294965,121.11923429,745.13166339,421.6526759,424.43665952,127.44602777,416.32390788,728.91078228,127.1424135,424.27042978,713.34289781,434.25076781,128.919464,414.17362105,435.32822142,435.04151991,727.0156384,127.37439594,730.70062293,416.45652996,124.35076946,755.07493186,125.24418696,421.99327736,419.65554672,436.90682168,414.75659272,445.93347832,691.74647855,131.40616469,424.55397689,736.25288092,416.06228254,429.1099795,422.57571825,129.6882042,428.43546626,697.77063185,435.0751733
12136802,1,1,-2,3,-2,0,350.285436,350.285436,353.70314371,101.50696305,599.70331588,105.16062391,601.38569547,101.65618858,578.29106238,104.70737355,594.0670526,101.76556917,350.28287668,353.09512209,598.82424508,359.28709408,101.02604783,358.05938913,342.64336617,347.62831495,607.98855187,357.6300065,98.920440929,614.63318572,343.29225432,358.31147112,340.58978414,353.89478555,345.9228741,102.12323501,583.98148199,106.55442845,348.24835149,610.19288641,98.920693993,616.27485857,341.08874135,360.55438666,347.01575294,103.72713435,353.33550031,568.63784087,365.52240305,102.70058073,587.61419307,346.94103083,351.6185554,103.52977596,356.1375795,593.26554419,99.204964319,357.7479638,605.43840579,354.52858577,101.14752985,343.14046529,349.48131102,356.03136084,605.94708898,104.08025785,581.16515141,355.12547458,103.97251845,587.13218623,104.26724462,338.29889727,357.34326209,341.97752267,352.32608798,352.14458037,592.35140309,103.11257544,353.02524142,605.49715676,343.78671423,347.55898175,350.20619466,104.49523713,349.75228821,601.39960568,342.0913377
12136841,5,2,-1,6,-2,0,168.84385211,168.84385211,172.63304775,165.18608312,293.61763191,169.05575347,49.685728257,170.55073929,167.56951644,168.43622471,292.1029376,165.1183286,50.936625683,289.71329468,167.43416468,165.53555303,168.71257685,169.81775026,168.94154365,49.358195276,280.64246091,48.84653793,170.99145166,287.14340354,49.652142115,284.53364183,170.72508931,169.15020402,170.90547716,50.576559753,168.3780408,282.97775663,168.7076753,48.563941766,292.21339702,169.69958589,169.80596446,48.848112022,169.01555015,285.83279437,50.443984845,165.85272751,289.64859338,169.19538409,49.120358859,169.26890429,171.61685121,167.4213025,293.38711755,49.419442864,284.83675543,171.09426057,49.251579306,287.7521589,50.726463398,166.49123511,166.47696934,166.18633026,167.77865457,167.52511322,297.9191459,49.583830682,169.13232337,299.12294314,167.65095611,168.00913566,171.23219766,49.02419598,163.542807,289.94737551,165.9176437,162.76721776,51.398925883,288.67728399,48.271547695,290.35847708,49.303526013,297.00885773,48.468801988,284.06957373,49.784927513
12136880,5,1,-2,6,-2,0,338.19042865,338.19042865,343.11522357,343.56642332,103.59668119,337.82952323,575.60959091,341.46592208,98.48212214,596.03197308,347.16013787,322.13657878,101.43797992,317.7268674,598.1954149,100.39563087,336.2517093,581.33136457,338.94146008,97.102776034,365.70126055,322.23060237,360.49654294,560.23089613,101.71101193,570.92839107,342.22896937,99.88986822,581.21766657,97.397392104,343.86758047,327.56193728,337.66571529,360.45371343,316.05647038,567.55597918,108.11848564,337.07075035,552.23498842,340.36220162,338.88393425,342.2929653,107.62422756,329.06272593,582.30455041,324.78229042,330.80849901,100.74327257,564.32997609,99.400388295,576.46929847,104.00404623,566.90467828,100.85539005,582.53810713,100.18376101,349.88500753,339.53166884,596.76928928,334.24966394,99.395554954,326.33395866,331.08541567,359.34309284,583.77342131,329.64386386,98.41943522,606.92457588,342.34768908,347.21873928,313.14056894,368.9665039,337.91932195,100.06545655,556.529542,97.810376432,335.97252988,615.80077708,99.88153125,566.31978041,329.1634638
12137022,2,-2,-2,-2,-2,0,405.63499832,405.63499832,688.83203,419.23261754,121.8327152,404.6024128,405.77928075,416.42792158,702.95067484,400.97397583,119.25655507,700.29945968,411.00042303,390.19235881,424.98887985,396.81675553,403.64575984,125.32237646,670.7369771,123.11074549,399.29902955,706.8702068,119.10279532,674.54037519,418.73901647,430.70051511,391.02124243,115.48445411,407.22759585,717.00552443,398.6276203,115.25165204,708.09743798,425.8669933,390.92982316,119.55709426,404.81616352,735.62382127,117.01781851,402.23116284,707.1598543,393.99470326,126.44585331,395.26199458,425.05410031,394.60109572,683.92715049,121.42763882,696.70294041,408.13717299,117.90074625,712.08139064,120.33956323,414.94476122,401.44367207,390.2343142,426.59043792,420.1141551,682.48629696,121.36026729,383.35023146,717.47781221,420.81380975,415.88930912,412.19664494,119.44411631,392.73974687,717.02789133,398.96896289,420.48038945,112.644122,774.44567315,111.89250778,727.97825677,117.09668061,704.01215776,117.00715008,723.54557163,117.73904526,407.12721967,402.10467568
